,id,datum,m01ab,m01ae,n02ba,n02be,n05b,n05c,r03,r06,year,Drug Classification
1310,3917,2017-04-08,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,Musculo-Skeletal System Drugs
1311,3918,2017-05-08,4.66,2.472,2.0,13.312000000000001,2.0,0.0,0.0,2.0,2017,Musculo-Skeletal System Drugs
1312,3919,2017-06-08,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,Musculo-Skeletal System Drugs
1313,3920,2017-07-08,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,Musculo-Skeletal System Drugs
1314,3921,2017-08-08,6.0,1.703,2.1,11.187999999999999,8.0,0.0,0.0,4.2,2017,Musculo-Skeletal System Drugs
1315,3922,2017-09-08,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,Musculo-Skeletal System Drugs
1316,3923,2017-10-08,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,Musculo-Skeletal System Drugs
1317,3924,2017-11-08,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,Musculo-Skeletal System Drugs
1318,3925,2017-12-08,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,Musculo-Skeletal System Drugs
1319,3926,2017-08-13,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,Musculo-Skeletal System Drugs
1320,3927,2017-08-14,11.34,2.0669999999999997,4.0,13.0,4.0,0.0,0.0,2.0,2017,Musculo-Skeletal System Drugs
1321,3928,2017-08-15,2.33,6.702999999999999,2.15,35.0,11.0,0.0,2.0,3.0,2017,Musculo-Skeletal System Drugs
1322,3929,2017-08-16,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,Musculo-Skeletal System Drugs
1323,3930,2017-08-17,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,Musculo-Skeletal System Drugs
1324,3931,2017-08-18,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,Musculo-Skeletal System Drugs
1325,3932,2017-08-19,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,Musculo-Skeletal System Drugs
1326,3933,2017-08-20,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,Musculo-Skeletal System Drugs
1327,3934,2017-08-21,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,Musculo-Skeletal System Drugs
1328,3935,2017-08-22,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,Musculo-Skeletal System Drugs
1329,3936,2017-08-23,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,Musculo-Skeletal System Drugs
1330,3937,2017-08-24,8.0,9.052999999999999,2.0,27.0,13.0,0.0,1.0,3.0,2017,Musculo-Skeletal System Drugs
1331,3938,2017-08-25,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1332,3939,2017-08-26,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,Musculo-Skeletal System Drugs
1333,3940,2017-08-27,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,Musculo-Skeletal System Drugs
1334,3941,2017-08-28,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,Musculo-Skeletal System Drugs
1335,3942,2017-08-29,7.0,3.0660000000000003,3.5,17.0,5.0,0.0,11.0,2.1,2017,Musculo-Skeletal System Drugs
1336,3943,2017-08-30,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,Musculo-Skeletal System Drugs
1337,3944,2017-08-31,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1338,3945,2017-01-09,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,Musculo-Skeletal System Drugs
1339,3946,2017-02-09,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,Musculo-Skeletal System Drugs
1340,3947,2017-03-09,6.83,5.462000000000001,2.0,18.4,7.0,0.0,1.0,3.0,2017,Musculo-Skeletal System Drugs
1341,3948,2017-04-09,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,Musculo-Skeletal System Drugs
1342,3949,2017-05-09,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,Musculo-Skeletal System Drugs
1343,3950,2017-06-09,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,Musculo-Skeletal System Drugs
1344,3951,2017-07-09,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,Musculo-Skeletal System Drugs
1345,3952,2017-08-09,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,Musculo-Skeletal System Drugs
1346,3953,2017-09-09,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,Musculo-Skeletal System Drugs
1347,3954,2017-10-09,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,Musculo-Skeletal System Drugs
1348,3955,2017-11-09,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,Musculo-Skeletal System Drugs
1349,3956,2017-12-09,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,Musculo-Skeletal System Drugs
1350,3957,2017-09-13,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,Musculo-Skeletal System Drugs
1351,3958,2017-09-14,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,Musculo-Skeletal System Drugs
1352,3959,2017-09-15,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,Musculo-Skeletal System Drugs
1353,3960,2017-09-16,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,Musculo-Skeletal System Drugs
1354,3961,2017-09-17,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,Musculo-Skeletal System Drugs
1355,3962,2017-09-18,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,Musculo-Skeletal System Drugs
1356,3963,2017-09-19,3.33,6.0329999999999995,1.0,43.25,6.0,2.0,6.0,9.0,2017,Musculo-Skeletal System Drugs
1357,3964,2017-09-20,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,Musculo-Skeletal System Drugs
1358,3965,2017-09-21,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1359,3966,2017-09-22,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,Musculo-Skeletal System Drugs
1360,3967,2017-09-23,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,Musculo-Skeletal System Drugs
1361,3968,2017-09-24,3.66,4.8260000000000005,2.0,52.4,7.0,1.0,6.0,1.0,2017,Musculo-Skeletal System Drugs
1362,3969,2017-09-25,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,Musculo-Skeletal System Drugs
1363,3970,2017-09-26,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,Musculo-Skeletal System Drugs
1364,3971,2017-09-27,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,Musculo-Skeletal System Drugs
1365,3972,2017-09-28,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,Musculo-Skeletal System Drugs
1366,3973,2017-09-29,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,Musculo-Skeletal System Drugs
1367,3974,2017-09-30,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,Musculo-Skeletal System Drugs
1368,3975,2017-01-10,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,Musculo-Skeletal System Drugs
1369,3976,2017-02-10,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,Musculo-Skeletal System Drugs
1370,3977,2017-03-10,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,Musculo-Skeletal System Drugs
1371,3978,2017-04-10,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,Musculo-Skeletal System Drugs
1372,3979,2017-05-10,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,Musculo-Skeletal System Drugs
1373,3980,2017-06-10,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,Musculo-Skeletal System Drugs
1374,3981,2017-07-10,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,Musculo-Skeletal System Drugs
1375,3982,2017-08-10,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,Musculo-Skeletal System Drugs
1376,3983,2017-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Musculo-Skeletal System Drugs
1377,3984,2017-10-10,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,Musculo-Skeletal System Drugs
1378,3985,2017-11-10,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,Musculo-Skeletal System Drugs
1379,3986,2017-12-10,4.0,2.3930000000000002,2.3,41.0,9.0,0.0,1.0,2.0,2017,Musculo-Skeletal System Drugs
1380,3987,2017-10-13,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,Musculo-Skeletal System Drugs
1381,3988,2017-10-14,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,Musculo-Skeletal System Drugs
1382,3989,2017-10-15,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,Musculo-Skeletal System Drugs
1383,3990,2017-10-16,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,Musculo-Skeletal System Drugs
1384,3991,2017-10-17,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,Musculo-Skeletal System Drugs
1385,3992,2017-10-18,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,Musculo-Skeletal System Drugs
1386,3993,2017-10-19,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,Musculo-Skeletal System Drugs
1387,3994,2017-10-20,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,Musculo-Skeletal System Drugs
1388,3995,2017-10-21,3.33,3.7689999999999997,3.3,25.2,9.0,3.0,5.0,4.0,2017,Musculo-Skeletal System Drugs
1389,3996,2017-10-22,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,Musculo-Skeletal System Drugs
1390,3997,2017-10-23,3.33,1.3630000000000002,2.0,28.6,4.0,0.0,28.0,1.0,2017,Musculo-Skeletal System Drugs
1391,3998,2017-10-24,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,Musculo-Skeletal System Drugs
1392,3999,2017-10-25,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,Musculo-Skeletal System Drugs
1393,4000,2017-10-26,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,Musculo-Skeletal System Drugs
1394,4001,2017-10-27,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,Musculo-Skeletal System Drugs
1395,4002,2017-10-28,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,Musculo-Skeletal System Drugs
1396,4003,2017-10-29,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,Musculo-Skeletal System Drugs
1397,4004,2017-10-30,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,Musculo-Skeletal System Drugs
1398,4005,2017-10-31,4.33,1.3630000000000002,4.0,38.0,2.0,0.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1399,4006,2017-01-11,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,Musculo-Skeletal System Drugs
1400,4007,2017-02-11,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,Musculo-Skeletal System Drugs
1401,4008,2017-03-11,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,Musculo-Skeletal System Drugs
1402,4009,2017-04-11,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,Musculo-Skeletal System Drugs
1403,4010,2017-05-11,6.33,5.7989999999999995,1.1,35.45,1.0,0.0,5.0,2.0,2017,Musculo-Skeletal System Drugs
1404,4011,2017-06-11,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,Musculo-Skeletal System Drugs
1405,4012,2017-07-11,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,Musculo-Skeletal System Drugs
1406,4013,2017-08-11,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,Musculo-Skeletal System Drugs
1407,4014,2017-09-11,2.67,3.7460000000000004,0.0,28.8,2.0,0.0,11.0,1.0,2017,Musculo-Skeletal System Drugs
1408,4015,2017-10-11,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,Musculo-Skeletal System Drugs
1409,4016,2017-11-11,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,Musculo-Skeletal System Drugs
1410,4017,2017-12-11,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,Musculo-Skeletal System Drugs
1411,4018,2017-11-13,9.33,2.4290000000000003,4.2,44.2,5.0,0.0,5.0,0.2,2017,Musculo-Skeletal System Drugs
1412,4019,2017-11-14,3.0,0.8590000000000001,2.0,6.8,14.0,0.0,19.0,1.0,2017,Musculo-Skeletal System Drugs
1413,4020,2017-11-15,5.33,2.7260000000000004,7.7,17.0,8.0,3.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1414,4021,2017-11-16,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,Musculo-Skeletal System Drugs
1415,4022,2017-11-17,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,Musculo-Skeletal System Drugs
1416,4023,2017-11-18,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,Musculo-Skeletal System Drugs
1417,4024,2017-11-19,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,Musculo-Skeletal System Drugs
1418,4025,2017-11-20,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,Musculo-Skeletal System Drugs
1419,4026,2017-11-21,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,Musculo-Skeletal System Drugs
1420,4027,2017-11-22,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,Musculo-Skeletal System Drugs
1421,4028,2017-11-23,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,Musculo-Skeletal System Drugs
1422,4029,2017-11-24,8.0,3.1319999999999997,5.0,34.324,5.0,2.0,2.0,0.0,2017,Musculo-Skeletal System Drugs
1423,4030,2017-11-25,5.33,6.0760000000000005,4.1,26.5,8.0,0.0,2.0,0.0,2017,Musculo-Skeletal System Drugs
1424,4031,2017-11-26,5.66,5.7860000000000005,1.0,31.2,2.0,1.0,12.0,2.0,2017,Musculo-Skeletal System Drugs
1425,4032,2017-11-27,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,Musculo-Skeletal System Drugs
1426,4033,2017-11-28,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,Musculo-Skeletal System Drugs
1427,4034,2017-11-29,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,Musculo-Skeletal System Drugs
1428,4035,2017-11-30,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,Musculo-Skeletal System Drugs
1429,4036,2017-01-12,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,Musculo-Skeletal System Drugs
1430,4037,2017-02-12,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,Musculo-Skeletal System Drugs
1431,4038,2017-03-12,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,Musculo-Skeletal System Drugs
1432,4039,2017-04-12,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,Musculo-Skeletal System Drugs
1433,4040,2017-05-12,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,Musculo-Skeletal System Drugs
1434,4041,2017-06-12,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,Musculo-Skeletal System Drugs
1435,4042,2017-07-12,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,Musculo-Skeletal System Drugs
1436,4043,2017-08-12,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,Musculo-Skeletal System Drugs
1437,4044,2017-09-12,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,Musculo-Skeletal System Drugs
1438,4045,2017-10-12,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,Musculo-Skeletal System Drugs
1439,4046,2017-11-12,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,Musculo-Skeletal System Drugs
1440,4047,2017-12-12,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,Musculo-Skeletal System Drugs
1441,4048,2017-12-13,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1442,4049,2017-12-14,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,Musculo-Skeletal System Drugs
1443,4050,2017-12-15,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1444,4051,2017-12-16,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,Musculo-Skeletal System Drugs
1445,4052,2017-12-17,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,Musculo-Skeletal System Drugs
1446,4053,2017-12-18,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,Musculo-Skeletal System Drugs
1447,4054,2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Musculo-Skeletal System Drugs
1448,4055,2017-12-20,2.0,3.3960000000000004,3.0,27.2,3.0,0.0,11.0,2.0,2017,Musculo-Skeletal System Drugs
1449,4056,2017-12-21,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,Musculo-Skeletal System Drugs
1450,4057,2017-12-22,5.99,2.7689999999999997,1.5,26.0,13.0,0.0,1.0,1.6,2017,Musculo-Skeletal System Drugs
1451,4058,2017-12-23,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,Musculo-Skeletal System Drugs
1452,4059,2017-12-24,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,Musculo-Skeletal System Drugs
1453,4060,2017-12-25,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,Musculo-Skeletal System Drugs
1454,4061,2017-12-26,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,Musculo-Skeletal System Drugs
1455,4062,2017-12-27,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,Musculo-Skeletal System Drugs
1456,4063,2017-12-28,7.33,3.4619999999999997,5.1,35.35,12.0,3.0,24.0,1.0,2017,Musculo-Skeletal System Drugs
1457,4064,2017-12-29,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,Musculo-Skeletal System Drugs
1458,4065,2017-12-30,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,Musculo-Skeletal System Drugs
1459,4066,2017-12-31,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,Musculo-Skeletal System Drugs
1460,4067,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Musculo-Skeletal System Drugs
1461,4068,2018-02-01,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,Musculo-Skeletal System Drugs
1462,4069,2018-03-01,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,Musculo-Skeletal System Drugs
1463,4070,2018-04-01,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,Musculo-Skeletal System Drugs
1464,4071,2018-05-01,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,Musculo-Skeletal System Drugs
1465,4072,2018-06-01,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,Musculo-Skeletal System Drugs
1466,4073,2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Musculo-Skeletal System Drugs
1467,4074,2018-08-01,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,Musculo-Skeletal System Drugs
1468,4075,2018-09-01,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,Musculo-Skeletal System Drugs
1469,4076,2018-10-01,9.33,7.406000000000001,6.0,44.5,12.0,0.0,6.0,2.0,2018,Musculo-Skeletal System Drugs
1470,4077,2018-11-01,4.0,4.33,5.5,37.6,7.0,0.0,5.0,0.0,2018,Musculo-Skeletal System Drugs
1471,4078,2018-12-01,5.66,1.33,3.0,42.0,11.0,0.0,10.0,0.0,2018,Musculo-Skeletal System Drugs
1472,4079,2018-01-13,3.5,3.495,3.2,32.0,6.0,0.0,8.0,1.0,2018,Musculo-Skeletal System Drugs
1473,4080,2018-01-14,4.33,5.155,1.2,36.0,2.0,0.0,5.0,1.0,2018,Musculo-Skeletal System Drugs
1474,4081,2018-01-15,6.99,2.0,5.1,26.0,8.0,0.0,15.0,2.0,2018,Musculo-Skeletal System Drugs
1475,4082,2018-01-16,6.34,2.67,3.0,18.0,2.0,0.0,8.0,0.0,2018,Musculo-Skeletal System Drugs
1476,4083,2018-01-17,6.67,2.85,2.0,30.2,10.0,2.0,41.0,2.0,2018,Musculo-Skeletal System Drugs
1477,4084,2018-01-18,4.33,3.7260000000000004,4.0,58.4,9.0,0.0,2.0,1.0,2018,Musculo-Skeletal System Drugs
1478,4085,2018-01-19,6.33,2.528,3.0,23.4,12.0,0.0,3.0,1.0,2018,Musculo-Skeletal System Drugs
1479,4086,2018-01-20,2.66,2.32,2.0,38.0,2.0,0.0,5.0,0.0,2018,Musculo-Skeletal System Drugs
1480,4087,2018-01-21,3.33,3.53,3.4,32.8,6.0,0.0,1.0,3.5,2018,Musculo-Skeletal System Drugs
1481,4088,2018-01-22,6.0,3.3960000000000004,6.0,29.0,5.0,0.0,6.0,1.0,2018,Musculo-Skeletal System Drugs
1482,4089,2018-01-23,1.0,1.0659999999999998,4.6,38.6,4.0,0.0,5.0,1.0,2018,Musculo-Skeletal System Drugs
1483,4090,2018-01-24,7.33,6.67,4.0,32.0,13.0,0.0,4.0,1.0,2018,Musculo-Skeletal System Drugs
1484,4091,2018-01-25,3.66,5.132000000000001,4.2,36.8,15.0,0.0,7.0,3.0,2018,Musculo-Skeletal System Drugs
1485,4092,2018-01-26,3.0,3.023,0.4,62.2,9.0,0.0,12.0,1.0,2018,Musculo-Skeletal System Drugs
1486,4093,2018-01-27,3.34,7.33,3.0,52.9,7.0,0.0,3.0,4.0,2018,Musculo-Skeletal System Drugs
1487,4094,2018-01-28,1.5,2.35,5.65,55.0,11.0,0.0,10.0,2.0,2018,Musculo-Skeletal System Drugs
1488,4095,2018-01-29,2.33,4.363,4.25,47.9,10.0,3.0,4.0,1.0,2018,Musculo-Skeletal System Drugs
1489,4096,2018-01-30,4.33,3.76,3.0,37.0,11.0,0.0,4.0,3.0,2018,Musculo-Skeletal System Drugs
1490,4097,2018-01-31,0.33,5.0760000000000005,4.0,30.4,12.0,0.0,6.0,1.0,2018,Musculo-Skeletal System Drugs
1491,4098,2018-01-02,5.34,4.33,6.0,30.5,7.0,0.0,6.0,3.0,2018,Musculo-Skeletal System Drugs
1492,4099,2018-02-02,2.33,4.99,4.0,54.6,6.0,0.0,6.0,4.4,2018,Musculo-Skeletal System Drugs
1493,4100,2018-03-02,4.33,7.13,3.3,67.1,12.0,0.0,5.0,2.0,2018,Musculo-Skeletal System Drugs
1494,4101,2018-04-02,7.99,9.066,2.0,50.6,6.0,0.0,3.0,3.0,2018,Musculo-Skeletal System Drugs
1495,4102,2018-05-02,7.33,3.0660000000000003,3.0,53.0,18.0,0.0,6.0,0.66,2018,Musculo-Skeletal System Drugs
1496,4103,2018-06-02,4.34,1.87,6.85,51.5,8.0,0.0,5.0,1.0,2018,Musculo-Skeletal System Drugs
1497,4104,2018-07-02,4.84,8.132,3.2,44.8,8.0,0.0,23.0,0.0,2018,Musculo-Skeletal System Drugs
1498,4105,2018-08-02,6.33,1.34,3.0,47.0,7.0,0.0,1.25,0.0,2018,Musculo-Skeletal System Drugs
1499,4106,2018-09-02,3.0,3.69,4.25,47.0,17.0,0.0,11.0,0.0,2018,Musculo-Skeletal System Drugs
1500,4107,2018-10-02,10.01,5.231,3.5,60.4,6.0,0.0,15.0,3.0,2018,Musculo-Skeletal System Drugs
1501,4108,2018-11-02,6.33,5.396,7.8,63.25,12.0,0.0,10.0,2.0,2018,Musculo-Skeletal System Drugs
1502,4109,2018-12-02,8.0,4.769,10.0,36.3,14.0,1.0,1.0,1.0,2018,Musculo-Skeletal System Drugs
1503,4110,2018-02-13,6.0,8.033,5.0,17.8,10.0,0.0,10.0,3.0,2018,Musculo-Skeletal System Drugs
1504,4111,2018-02-14,1.0,6.33,2.1,50.3,15.0,0.0,14.0,0.0,2018,Musculo-Skeletal System Drugs
1505,4112,2018-02-15,1.5,6.945,0.85,74.6,6.0,0.0,10.0,0.0,2018,Musculo-Skeletal System Drugs
1506,4113,2018-02-16,7.68,7.175,1.2,65.16199999999999,10.0,0.0,0.0,1.0,2018,Musculo-Skeletal System Drugs
1507,4114,2018-02-17,1.33,3.64,2.0,50.4,5.0,0.0,9.0,0.0,2018,Musculo-Skeletal System Drugs
1508,4115,2018-02-18,6.0,6.726,7.55,44.0,2.0,0.0,4.0,1.0,2018,Musculo-Skeletal System Drugs
1509,4116,2018-02-19,1.0,3.34,1.7,27.0,6.0,0.0,12.0,2.0,2018,Musculo-Skeletal System Drugs
1510,4117,2018-02-20,4.18,2.286,4.2,30.2,6.0,0.0,2.0,3.0,2018,Musculo-Skeletal System Drugs
1511,4118,2018-02-21,1.34,7.01,9.5,27.4,5.0,0.0,6.0,1.0,2018,Musculo-Skeletal System Drugs
1512,4119,2018-02-22,5.0,6.33,3.15,30.0,6.0,0.0,20.0,0.0,2018,Musculo-Skeletal System Drugs
1513,4120,2018-02-23,5.83,2.9789999999999996,1.0,34.2,6.0,0.0,12.0,0.0,2018,Musculo-Skeletal System Drugs
1514,4121,2018-02-24,8.0,5.68,7.0,43.5,10.0,0.0,8.0,3.0,2018,Musculo-Skeletal System Drugs
1515,4122,2018-02-25,4.0,1.68,2.0,36.8,10.0,0.0,10.0,2.0,2018,Musculo-Skeletal System Drugs
1516,4123,2018-02-26,1.0,0.66,2.0,46.6,9.0,0.0,7.0,1.0,2018,Musculo-Skeletal System Drugs
1517,4124,2018-02-27,3.33,2.65,3.4,26.7,20.0,9.0,8.0,1.0,2018,Musculo-Skeletal System Drugs
1518,4125,2018-02-28,1.0,2.33,5.1,44.662,21.0,2.0,0.0,1.0,2018,Musculo-Skeletal System Drugs
1519,4126,2018-01-03,1.0,6.0329999999999995,1.05,26.4,26.0,1.0,12.0,1.0,2018,Musculo-Skeletal System Drugs
1520,4127,2018-02-03,4.0,3.0,9.5,38.4,24.0,3.0,17.0,5.5,2018,Musculo-Skeletal System Drugs
1521,4128,2018-03-03,8.0,2.363,8.15,40.187,12.0,1.0,10.0,4.0,2018,Musculo-Skeletal System Drugs
1522,4129,2018-04-03,1.0,3.736,4.0,33.6,3.0,0.0,14.0,1.0,2018,Musculo-Skeletal System Drugs
1523,4130,2018-05-03,4.33,5.33,6.1,25.0,6.0,0.0,17.0,1.0,2018,Musculo-Skeletal System Drugs
1524,4131,2018-06-03,9.5,6.33,5.85,22.2,22.0,8.0,2.0,1.0,2018,Musculo-Skeletal System Drugs
