,id,datum,n02ba,year,ATC Classification,Drug Classification
1234,3841,2017-05-20,0.25,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1235,3842,2017-05-21,1.25,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1236,3843,2017-05-22,4.4,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1237,3844,2017-05-23,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1238,3845,2017-05-24,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1239,3846,2017-05-25,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1240,3847,2017-05-26,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1241,3848,2017-05-27,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1242,3849,2017-05-28,2.45,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1243,3850,2017-05-29,1.6,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1244,3851,2017-05-30,4.3,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1245,3852,2017-05-31,7.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1246,3853,2017-01-06,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1247,3854,2017-02-06,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1248,3855,2017-03-06,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1249,3856,2017-04-06,2.25,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1250,3857,2017-05-06,4.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1251,3858,2017-06-06,0.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1252,3859,2017-07-06,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1253,3860,2017-08-06,3.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1254,3861,2017-09-06,3.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1255,3862,2017-10-06,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1256,3863,2017-11-06,8.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1257,3864,2017-12-06,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1258,3865,2017-06-13,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1259,3866,2017-06-14,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1260,3867,2017-06-15,3.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1261,3868,2017-06-16,0.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1262,3869,2017-06-17,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1263,3870,2017-06-18,1.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1264,3871,2017-06-19,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1265,3872,2017-06-20,5.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1266,3873,2017-06-21,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1267,3874,2017-06-22,0.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1268,3875,2017-06-23,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1269,3876,2017-06-24,6.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1270,3877,2017-06-25,6.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1271,3878,2017-06-26,6.25,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1272,3879,2017-06-27,6.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1273,3880,2017-06-28,4.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1274,3881,2017-06-29,6.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1275,3882,2017-06-30,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1276,3883,2017-01-07,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1277,3884,2017-02-07,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1278,3885,2017-03-07,1.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1279,3886,2017-04-07,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1280,3887,2017-05-07,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1281,3888,2017-06-07,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1282,3889,2017-07-07,4.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1283,3890,2017-08-07,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1284,3891,2017-09-07,0.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1285,3892,2017-10-07,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1286,3893,2017-11-07,0.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1287,3894,2017-12-07,0.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1288,3895,2017-07-13,2.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1289,3896,2017-07-14,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1290,3897,2017-07-15,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1291,3898,2017-07-16,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1292,3899,2017-07-17,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1293,3900,2017-07-18,1.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1294,3901,2017-07-19,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1295,3902,2017-07-20,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1296,3903,2017-07-21,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1297,3904,2017-07-22,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1298,3905,2017-07-23,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1299,3906,2017-07-24,2.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1300,3907,2017-07-25,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1301,3908,2017-07-26,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1302,3909,2017-07-27,0.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1303,3910,2017-07-28,1.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1304,3911,2017-07-29,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1305,3912,2017-07-30,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1306,3913,2017-07-31,2.25,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1307,3914,2017-01-08,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1308,3915,2017-02-08,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1309,3916,2017-03-08,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1310,3917,2017-04-08,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1311,3918,2017-05-08,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1312,3919,2017-06-08,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1313,3920,2017-07-08,3.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1314,3921,2017-08-08,2.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1315,3922,2017-09-08,3.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1316,3923,2017-10-08,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1317,3924,2017-11-08,5.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1318,3925,2017-12-08,2.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1319,3926,2017-08-13,2.05,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1320,3927,2017-08-14,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1321,3928,2017-08-15,2.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1322,3929,2017-08-16,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1323,3930,2017-08-17,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1324,3931,2017-08-18,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1325,3932,2017-08-19,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1326,3933,2017-08-20,6.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1327,3934,2017-08-21,2.4,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1328,3935,2017-08-22,3.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1329,3936,2017-08-23,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1330,3937,2017-08-24,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1331,3938,2017-08-25,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1332,3939,2017-08-26,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1333,3940,2017-08-27,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1334,3941,2017-08-28,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1335,3942,2017-08-29,3.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1336,3943,2017-08-30,3.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1337,3944,2017-08-31,3.05,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1338,3945,2017-01-09,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1339,3946,2017-02-09,6.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1340,3947,2017-03-09,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1341,3948,2017-04-09,6.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1342,3949,2017-05-09,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1343,3950,2017-06-09,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1344,3951,2017-07-09,3.2,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1345,3952,2017-08-09,3.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1346,3953,2017-09-09,2.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1347,3954,2017-10-09,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1348,3955,2017-11-09,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1349,3956,2017-12-09,5.2,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1350,3957,2017-09-13,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1351,3958,2017-09-14,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1352,3959,2017-09-15,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1353,3960,2017-09-16,3.45,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1354,3961,2017-09-17,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1355,3962,2017-09-18,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1356,3963,2017-09-19,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1357,3964,2017-09-20,0.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1358,3965,2017-09-21,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1359,3966,2017-09-22,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1360,3967,2017-09-23,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1361,3968,2017-09-24,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1362,3969,2017-09-25,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1363,3970,2017-09-26,2.1,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1364,3971,2017-09-27,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1365,3972,2017-09-28,2.5,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1366,3973,2017-09-29,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1367,3974,2017-09-30,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1368,3975,2017-01-10,3.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1369,3976,2017-02-10,3.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1370,3977,2017-03-10,3.15,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1371,3978,2017-04-10,4.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1372,3979,2017-05-10,5.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1373,3980,2017-06-10,1.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1374,3981,2017-07-10,2.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1375,3982,2017-08-10,5.2,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1376,3983,2017-09-10,0.0,2017,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
